0.0243502926634244  0.0486909570091397
0.0729931217877990  0.0485754674415034
0.1214628192961200  0.0483447622348029
0.1696444204239920  0.0479993885964583
0.2174236437400070  0.0475401657148303
0.2646871622087670  0.0469681828162100
0.3113228719902100  0.0462847965813144
0.3572201583376680  0.0454916279274181
0.4022701579639910  0.0445905581637565
0.4463660172534640  0.0435837245293234
0.4894031457070520  0.0424735151236535
0.5312794640198940  0.0412625632426235
0.5718956462026340  0.0399537411327203
0.6111553551723930  0.0385501531786156
0.6489654712546570  0.0370551285402400
0.6852363130542330  0.0354722132568823
0.7198818501716100  0.0338051618371416
0.7528199072605310  0.0320579283548515
0.7839723589433410  0.0302346570724024
0.8132653151227970  0.0283396726142594
0.8406292962525800  0.0263774697150546
0.8659993981540920  0.0243527025687108
0.8893154459951140  0.0222701738083832
0.9105221370785020  0.0201348231535302
0.9295691721319390  0.0179517157756973
0.9464113748584020  0.0157260304760247
0.9610087996520530  0.0134630478967186
0.9733268277899100  0.0111681394601311
0.9833362538846250  0.0088467598263639
0.9910133714767440  0.0065044579689784
0.9963401167719550  0.0041470332605625
0.9993050417357720  0.0017832807216964
